text,label,metadata
"The effect was counteracted by the << D(2) >> antagonist [[ eticlopride ]], pertussis toxin, the inhibitor of intracellular Ca(2+) release TMB-8, incubation in Ca(2+)-free experimental medium, and PKC desensitization obtained by chronic pretreatment with the phorbol ester TPA.",ANTAGONIST,[]
"It was also antagonized by the non-specific << cyclooxygenase >> (COX) inhibitor, [[ indomethacin ]], and by the selective COX-2 inhibitor, NS-398, but not by the specific COX-1 inhibitor, valeryl salicylate.",INHIBITOR,[]
"It was also antagonized by the non-specific cyclooxygenase (<< COX >>) inhibitor, [[ indomethacin ]], and by the selective COX-2 inhibitor, NS-398, but not by the specific COX-1 inhibitor, valeryl salicylate.",INHIBITOR,[]
"It was also antagonized by the non-specific cyclooxygenase (COX) inhibitor, indomethacin, and by the selective << COX-2 >> inhibitor, [[ NS-398 ]], but not by the specific COX-1 inhibitor, valeryl salicylate.",INHIBITOR,[]
"It was also antagonized by the non-specific cyclooxygenase (COX) inhibitor, indomethacin, and by the selective COX-2 inhibitor, NS-398, but not by the specific << COX-1 >> inhibitor, [[ valeryl salicylate ]].",INHIBITOR,[]
"Both the non-specific << phospholipase A(2) >> inhibitor, [[ quinacrine ]], and an inhibitor of cPLA(2) and iPLA(2), AACOF3, counteracted the effect; in contrast, a selective iPLA(2) inhibitor, BEL, and a selective sPLA(2) inhibitor, TAPC, were ineffective.",INHIBITOR,[]
"The results reinforce previous assumptions that << dopamine >> may interact with eicosanoid metabolism by means of [[ D(2) receptor ]] activation, and implicate an involvement of cPLA(2) and COX-2 in this effect.",ACTIVATOR,[]
A high throughput assay for the glucuronidation of << 7-hydroxy-4-trifluoromethylcoumarin >> by recombinant [[ human UDP-glucuronosyltransferases ]] and liver microsomes.,SUBSTRATE,[]
2.  We have developed a convenient quantitative multi-well plate assay to measure the glucuronidation rate of << 7-hydroxy-4-trifluoromethylcoumarin >> (HFC) for several [[ UGTs ]].,SUBSTRATE,[]
2.  We have developed a convenient quantitative multi-well plate assay to measure the glucuronidation rate of 7-hydroxy-4-trifluoromethylcoumarin (<< HFC >>) for several [[ UGTs ]].,SUBSTRATE,[]
3.  We have used this method to screen 11 recombinant << human UGTs >> for [[ HFC ]] glucuronidation activity and studied the reaction kinetics with the most active enzymes.,SUBSTRATE,[]
"4.  At a substrate concentration of 20 µM, the most active << HFC >> glucuronidation catalysts were [[ UGT1A10 ]] followed by UGT1A6 >UGT1A7 >UGT2A1, whereas at 300 µM UGT1A6 was about 10 times better catalyst than the other recombinant UGTs.",SUBSTRATE,[]
"4.  At a substrate concentration of 20 µM, the most active << HFC >> glucuronidation catalysts were UGT1A10 followed by [[ UGT1A6 ]] >UGT1A7 >UGT2A1, whereas at 300 µM UGT1A6 was about 10 times better catalyst than the other recombinant UGTs.",SUBSTRATE,[]
"4.  At a substrate concentration of 20 µM, the most active << HFC >> glucuronidation catalysts were UGT1A10 followed by UGT1A6 >[[ UGT1A7 ]] >UGT2A1, whereas at 300 µM UGT1A6 was about 10 times better catalyst than the other recombinant UGTs.",SUBSTRATE,[]
"4.  At a substrate concentration of 20 µM, the most active << HFC >> glucuronidation catalysts were UGT1A10 followed by UGT1A6 >UGT1A7 >[[ UGT2A1 ]], whereas at 300 µM UGT1A6 was about 10 times better catalyst than the other recombinant UGTs.",SUBSTRATE,[]
"4.  At a substrate concentration of 20 µM, the most active << HFC >> glucuronidation catalysts were UGT1A10 followed by UGT1A6 >UGT1A7 >UGT2A1, whereas at 300 µM [[ UGT1A6 ]] was about 10 times better catalyst than the other recombinant UGTs.",SUBSTRATE,[]
"4.  At a substrate concentration of 20 µM, the most active << HFC >> glucuronidation catalysts were UGT1A10 followed by UGT1A6 >UGT1A7 >UGT2A1, whereas at 300 µM UGT1A6 was about 10 times better catalyst than the other recombinant [[ UGTs ]].",SUBSTRATE,[]
UGT1A6 exhibited a significantly higher Vmax and Km values toward both << HFC >> and UDP-glucuronic acid than the other [[ UGTs ]].,SUBSTRATE,[]
<< UGT1A6 >> exhibited a significantly higher Vmax and Km values toward both [[ HFC ]] and UDP-glucuronic acid than the other UGTs.,SUBSTRATE,[]
UGT1A6 exhibited a significantly higher Vmax and Km values toward both HFC and << UDP >>-glucuronic acid than the other [[ UGTs ]].,SUBSTRATE,[]
<< UGT1A6 >> exhibited a significantly higher Vmax and Km values toward both HFC and [[ UDP ]]-glucuronic acid than the other UGTs.,SUBSTRATE,[]
UGT1A6 exhibited a significantly higher Vmax and Km values toward both HFC and UDP-<< glucuronic acid >> than the other [[ UGTs ]].,SUBSTRATE,[]
<< UGT1A6 >> exhibited a significantly higher Vmax and Km values toward both HFC and UDP-[[ glucuronic acid ]] than the other UGTs.,SUBSTRATE,[]
This inhibition was blocked when mice were pretreated with the selective << H3R >> agonist [[ R-(alpha)-methyl-histamine ]] (10 mg/kg).,AGONIST,[]
"The 5-HT(1/2/5/7)-receptor antagonist methysergide and the 5-HT(2A/2B/2C)-receptor antagonist LY 53857 enhanced clomipramine-induced hyperglycemia, while the << 5-HT(1A/1B)-receptor >> antagonist [[ (-)-propranolol ]] and the 5-HT(3/4)-receptor antagonist tropisetron did not affect it.",ANTAGONIST,[]
"The 5-HT(1/2/5/7)-receptor antagonist methysergide and the 5-HT(2A/2B/2C)-receptor antagonist LY 53857 enhanced clomipramine-induced hyperglycemia, while the 5-HT(1A/1B)-receptor antagonist (-)-propranolol and the << 5-HT(3/4)-receptor >> antagonist [[ tropisetron ]] did not affect it.",ANTAGONIST,[]
"The 5-HT(1/2/5/7)-receptor antagonist methysergide and the << 5-HT(2A/2B/2C)-receptor >> antagonist [[ LY 53857 ]] enhanced clomipramine-induced hyperglycemia, while the 5-HT(1A/1B)-receptor antagonist (-)-propranolol and the 5-HT(3/4)-receptor antagonist tropisetron did not affect it.",ANTAGONIST,[]
"The << 5-HT(2B/2C)-receptor >> antagonist [[ SB 206553 ]] facilitated hyperglycemia induced by clomipramine, although the 5-HT(2A)-receptor antagonist ketanserin was without effect.",ANTAGONIST,[]
"The 5-HT(2B/2C)-receptor antagonist SB 206553 facilitated hyperglycemia induced by clomipramine, although the << 5-HT(2A) >>-receptor antagonist [[ ketanserin ]] was without effect.",ANTAGONIST,[]
"These results suggest that << clomipramine >> induces hyperglycemia in mice by blocking the [[ 5-HT(2B ) ]]and/or 5-HT(2C) receptors, which results in facilitation of adrenaline release.",INHIBITOR,[]
"These results suggest that << clomipramine >> induces hyperglycemia in mice by blocking the 5-HT(2B )and/or [[ 5-HT(2C) ]] receptors, which results in facilitation of adrenaline release.",INHIBITOR,[]
"<< Phosphatidylserine >> (PtdSer) is made in mammalian cells by two [[ PtdSer synthases ]], PSS1 and PSS2.",PRODUCT-OF,[]
"<< Phosphatidylserine >> (PtdSer) is made in mammalian cells by two PtdSer synthases, [[ PSS1 ]] and PSS2.",PRODUCT-OF,[]
"<< Phosphatidylserine >> (PtdSer) is made in mammalian cells by two PtdSer synthases, PSS1 and [[ PSS2 ]].",PRODUCT-OF,[]
"Moreover, a normal level of expression of << PSS1 >> and/or PSS2 is not required for generating the pool of [[ PtdSer ]] externalized during apoptosis.",PRODUCT-OF,[]
"Moreover, a normal level of expression of PSS1 and/or << PSS2 >> is not required for generating the pool of [[ PtdSer ]] externalized during apoptosis.",PRODUCT-OF,[]
"<< PKC >> isoforms did show different sensitivity and selectivity for down-regulation by [[ I3A ]] and phorbol 12-myristate 13-acetate (PMA) in WEHI-231, HOP-92, and Colo-205 cells.",DOWNREGULATOR,[]
"<< PKC >> isoforms did show different sensitivity and selectivity for down-regulation by I3A and [[ phorbol 12-myristate 13-acetate ]] (PMA) in WEHI-231, HOP-92, and Colo-205 cells.",DOWNREGULATOR,[]
"<< PKC >> isoforms did show different sensitivity and selectivity for down-regulation by I3A and phorbol 12-myristate 13-acetate ([[ PMA ]]) in WEHI-231, HOP-92, and Colo-205 cells.",DOWNREGULATOR,[]
<< I3A >> induced a higher level of secretion of the inflammatory cytokine [[ interleukin 6 ]] compared with PMA in the WEHI-231 cells and displayed a marked biphasic dose-response curve for the induction.,INDIRECT-UPREGULATOR,[]
<< I3A >> induced a higher level of secretion of the inflammatory [[ cytokine ]] interleukin 6 compared with PMA in the WEHI-231 cells and displayed a marked biphasic dose-response curve for the induction.,INDIRECT-UPREGULATOR,[]
I3A induced a higher level of secretion of the inflammatory cytokine << interleukin 6 >> compared with [[ PMA ]] in the WEHI-231 cells and displayed a marked biphasic dose-response curve for the induction.,INDIRECT-UPREGULATOR,[]
I3A induced a higher level of secretion of the inflammatory << cytokine >> interleukin 6 compared with [[ PMA ]] in the WEHI-231 cells and displayed a marked biphasic dose-response curve for the induction.,INDIRECT-UPREGULATOR,[]
The in vitro kinase activity of << PKC-alpha >> induced by [[ I3A ]] was lower than that induced by PMA.,ACTIVATOR,[]
The in vitro kinase activity of << PKC-alpha >> induced by I3A was lower than that induced by [[ PMA ]].,ACTIVATOR,[]
"<< Type I deiodinase >>, liver fatty-acid binding protein and cytochrome P450 (CYP) 3A37 mRNA levels were significantly induced by [[ TCPP ]], while TDCPP induced CYP3A37 and CYP2H1.",INDIRECT-UPREGULATOR,[]
"Type I deiodinase, << liver fatty-acid binding protein >> and cytochrome P450 (CYP) 3A37 mRNA levels were significantly induced by [[ TCPP ]], while TDCPP induced CYP3A37 and CYP2H1.",INDIRECT-UPREGULATOR,[]
"Type I deiodinase, liver fatty-acid binding protein and << cytochrome P450 (CYP) 3A37 >> mRNA levels were significantly induced by [[ TCPP ]], while TDCPP induced CYP3A37 and CYP2H1.",INDIRECT-UPREGULATOR,[]
"Type I deiodinase, liver fatty-acid binding protein and cytochrome P450 (CYP) 3A37 mRNA levels were significantly induced by TCPP, while << TDCPP >> induced [[ CYP3A37 ]] and CYP2H1.",INDIRECT-UPREGULATOR,[]
"Type I deiodinase, liver fatty-acid binding protein and cytochrome P450 (CYP) 3A37 mRNA levels were significantly induced by TCPP, while << TDCPP >> induced CYP3A37 and [[ CYP2H1 ]].",INDIRECT-UPREGULATOR,[]
"The results suggested that both the << EtOAc >> extract and berberine were able to activate [[ PPARα/β/γ ]], and Rhizoma Coptis contains potential natural agonists of PPARs besides berberine.",AGONIST-ACTIVATOR,[]
"The results suggested that both the EtOAc extract and << berberine >> were able to activate [[ PPARα/β/γ ]], and Rhizoma Coptis contains potential natural agonists of PPARs besides berberine.",AGONIST-ACTIVATOR,[]
"The results suggested that both the EtOAc extract and berberine were able to activate << PPARα/β/γ >>, and Rhizoma Coptis contains potential natural agonists of PPARs besides [[ berberine ]].",AGONIST-ACTIVATOR,[]
"The results suggested that both the EtOAc extract and berberine were able to activate PPARα/β/γ, and Rhizoma Coptis contains potential natural agonists of << PPARs >> besides [[ berberine ]].",AGONIST,[]
"This hypothesis was tested by investigating whether, in subjects with essential hypertension, the natriuretic response to specific << renin >>-angiotensin-aldosterone system (RAAS) blockade by renin-inhibitor [[ remikiren ]] could be predicted from pretreatment renal vascular tone.",INHIBITOR,[]
"This hypothesis was tested by investigating whether, in subjects with essential hypertension, the natriuretic response to specific renin-<< angiotensin >>-aldosterone system (RAAS) blockade by renin-inhibitor [[ remikiren ]] could be predicted from pretreatment renal vascular tone.",INHIBITOR,[]
"This hypothesis was tested by investigating whether, in subjects with essential hypertension, the natriuretic response to specific renin-angiotensin-aldosterone system (RAAS) blockade by << renin >>-inhibitor [[ remikiren ]] could be predicted from pretreatment renal vascular tone.",INHIBITOR,[]
TREK-1 currents are insensitive to pharmacological agents that block << TWIK-1 >> activity such as [[ quinine ]] and quinidine.,INHIBITOR,[]
TREK-1 currents are insensitive to pharmacological agents that block << TWIK-1 >> activity such as quinine and [[ quinidine ]].,INHIBITOR,[]
"<< CGP 12177A >> mediates cardiostimulation by activation of the 'putative' [[ beta(4)-adrenoceptor ]]; however, it has recently been reported that disruption of the beta(1)-adrenoceptor gene abolishes this effect.",ACTIVATOR,[]
"<< CGP 12177A >> mediates cardiostimulation by activation of the 'putative' beta(4)-adrenoceptor; however, it has recently been reported that disruption of the [[ beta(1)-adrenoceptor ]] gene abolishes this effect.",UPREGULATOR,[]
<< CGP 12177A >> but not isoprenaline initiated arrhythmias at lower concentrations following [[ beta(1)-adrenoceptor ]] overexpression.,INDIRECT-UPREGULATOR,[]
<< (125)I-Cyanopindolol >> saturation binding in Adv.beta(1) myocytes demonstrated approximately 18-fold increase in [[ beta(1)-adrenoceptors ]].,INDIRECT-UPREGULATOR,[]
"(3)H-CGP 12177A saturation binding, in the presence of << propranolol >>, increased approximately 5-fold following overexpression of [[ beta(1)-adrenoceptors ]].",INDIRECT-UPREGULATOR,[]
"<< (3)H-CGP 12177A >> saturation binding, in the presence of propranolol, increased approximately 5-fold following overexpression of [[ beta(1)-adrenoceptors ]].",INDIRECT-UPREGULATOR,[]
"In contrast, in the presence of << Ca >> UFH accelerated the inhibition of [[ factor Xa ]] by antithrombin 10-fold more efficiently than comparable concentrations of the high affinity fractions of enoxaparin and fragmin.",INHIBITOR,[]
"In contrast, in the presence of << Ca >> UFH accelerated the inhibition of factor Xa by [[ antithrombin ]] 10-fold more efficiently than comparable concentrations of the high affinity fractions of enoxaparin and fragmin.",INHIBITOR,[]
"INTRODUCTION: The principal aim of this study was to assess the efficacy of << quinidine >> in suppressing [[ IKr ]] in vitro and in modulating the rate dependence of the QT interval in the ""SQT1"" form of the short QT syndrome.",INDIRECT-DOWNREGULATOR,[]
CONCLUSION: Oral << quinidine >> is effective in suppressing the gain of function in [[ IKr ]] responsible for some cases of short QT syndrome with a mutation in HERG and thus restoring normal rate dependence of the QT interval and rendering ventricular tachycardia/ventricular fibrillation noninducible.,INDIRECT-DOWNREGULATOR,[]
"The IC50-values obtained for the inhibition of lipopolysaccharide (LPS)-induced release of prostaglandin E2 (PGE2) reflecting << cyclooxygenase (COX)-2 >>-mediated [[ PGE2 ]] release were 47 microg/ml and 0.6 microg/ml, for the Salix extract 1520L and rofecoxib-like research compound L745337, respectively.",PRODUCT-OF,[]
Our results indicate that Salix extract 1520L inhibits << COX-2 >>-mediated [[ PGE2 ]] release through compounds other than salicin or salicylate.,PRODUCT-OF,[]
"<< Follicle-stimulating hormone >> (FSH), a dimeric glycoprotein synthesized in the anterior pituitary gland, is important for the production of sex [[ steroids ]] and gametes.",PRODUCT-OF,[]
"Follicle-stimulating hormone (<< FSH >>), a dimeric glycoprotein synthesized in the anterior pituitary gland, is important for the production of sex [[ steroids ]] and gametes.",PRODUCT-OF,[]
